time,mode,cycle,q1,q2,q3,q4,q5,q6,pos_x,pos_y,pos_z
12.648002358000667,4.1,1,-234.2350616455078,-27.85232925415039,-65.51861572265625,3.4654648303985596,-86.48738861083984,-0.0010322574526071548,0.4515505945715519,-0.71795569814839,0.29724118985963155
12.649002452999412,4.1,1,-234.30564880371094,-27.85066795349121,-65.52169799804688,3.467240571975708,-86.48590850830078,-0.0010322678135707974,0.4507156977012263,-0.7184623783009636,0.29723805847860696
12.650002451999171,4.1,1,-234.3763427734375,-27.84900665283203,-65.524658203125,3.4688684940338135,-86.48442840576172,-0.0010322780581191182,0.44988148762158786,-0.7189673020495657,0.29723492700711424
12.651002575999883,4.1,1,-234.5176239013672,-27.845565795898438,-65.53057861328125,3.4722721576690674,-86.4814682006836,-0.0010322987800464034,0.4490479681014938,-0.7194704731288704,0.2972317954451452
12.652003104998585,4.1,1,-234.5879669189453,-27.84390640258789,-65.53353881835938,3.4738998413085938,-86.48014068603516,-0.001032309141010046,0.44821514289626374,-0.7199718952741935,0.29722866379269147
12.65300241300065,4.1,1,-234.65841674804688,-27.842126846313477,-65.5364990234375,3.475527763366699,-86.4786605834961,-0.0010323195019736886,0.4473830157477069,-0.7204715722214516,0.2972255320497448
12.654002561997913,4.1,1,-234.72816467285156,-27.840347290039062,-65.53934478759766,3.4771554470062256,-86.47718048095703,-0.0010323298629373312,0.44655159038414316,-0.720969507707121,0.2972224002162971
12.655002401999809,4.1,1,-234.79827880859375,-27.838685989379883,-65.54218292236328,3.478783369064331,-86.47570037841797,-0.001032340107485652,0.4457208705204348,-0.721465705468195,0.29721926829234
12.656004776999907,4.1,1,-234.86825561523438,-27.837024688720703,-65.5451431274414,3.4804112911224365,-86.4742202758789,-0.0010323504684492946,0.44489085985800836,-0.7219601692421437,0.29721613627786514
12.657004356999096,4.1,1,-234.93801879882812,-27.83524513244629,-65.54798889160156,3.482038974761963,-86.47274017333984,-0.0010323608294129372,0.4440615620848795,-0.7224529027668728,0.29721300417286434
12.65800534599839,4.1,1,-235.0078887939453,-27.833465576171875,-65.55082702636719,3.4836668968200684,-86.47140502929688,-0.0010323711903765798,0.44323298087568364,-0.7229439097806805,0.2972098719773295
12.659004056997219,4.1,1,-235.0078887939453,-27.833465576171875,-65.55082702636719,3.4836668968200684,-86.47140502929688,-0.0010323711903765798,0.44240511989169584,-0.7234331940222204,0.297206739691252
12.660002970998903,4.1,1,-235.14703369140625,-27.83002471923828,-65.556396484375,3.4869225025177,-86.46844482421875,-0.0010323917958885431,0.441577982780863,-0.7239207592304567,0.29720360731462364
12.661002917997394,4.1,1,-235.14703369140625,-27.83002471923828,-65.556396484375,3.4869225025177,-86.46844482421875,-0.0010323917958885431,0.440751573177825,-0.7244066091446263,0.2972004748474365
12.662002535998909,4.1,1,-235.21641540527344,-27.8283634185791,-65.55912017822266,3.4885501861572266,-86.46696472167969,-0.0010324021568521857,0.4399258947039414,-0.7248907475041987,0.2971973422896819
12.663002466000762,4.1,1,-235.2856903076172,-27.826583862304688,-65.56195831298828,3.490326166152954,-86.46548461914062,-0.0010324125178158283,0.43910095096732066,-0.7253731780488325,0.2971942096413518
